Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
5848565	5848566	CCNA_01319	CCNA_01320	rpsN	rpsH	TRUE	0.969	-64.000	0.295	0.013	Y	NA
5848566	5848567	CCNA_01320	CCNA_01321	rpsH	rplF	TRUE	0.986	19.000	0.808	0.013	Y	NA
5848567	5848568	CCNA_01321	CCNA_01322	rplF	rplR	TRUE	0.995	4.000	0.815	0.013	Y	NA
5848568	5848569	CCNA_01322	CCNA_01323	rplR	rpsE	TRUE	0.993	11.000	0.814	0.018	Y	NA
5848569	5848570	CCNA_01323	CCNA_01324	rpsE	rpmD	TRUE	0.995	4.000	0.789	0.018	Y	NA
5848570	5848571	CCNA_01324	CCNA_01325	rpmD	rplO	TRUE	0.838	173.000	0.653	0.002	Y	NA
5848571	5848572	CCNA_01325	CCNA_01326	rplO	secY	FALSE	0.281	220.000	0.730	1.000	N	NA
5848572	5848573	CCNA_01326	CCNA_01327	secY	adk	FALSE	0.200	135.000	0.009	1.000	N	NA
5848573	5848574	CCNA_01327	CCNA_01328	adk	rpsM	FALSE	0.016	247.000	0.006	1.000	N	NA
5848574	5848575	CCNA_01328	CCNA_01329	rpsM	rpsK	TRUE	0.990	14.000	0.810	0.013	Y	NA
5848575	5848576	CCNA_01329	CCNA_01330	rpsK	rpoA	TRUE	0.654	78.000	0.308	1.000	N	NA
5848579	5848580	CCNA_01333	CCNA_01334			FALSE	0.027	167.000	0.000	NA		NA
5848580	5848581	CCNA_01334	CCNA_01335			TRUE	0.978	0.000	0.750	NA		NA
5848582	5848583	CCNA_01336	CCNA_01337			FALSE	0.096	70.000	0.000	1.000		NA
5848583	5848584	CCNA_01337	CCNA_01338			FALSE	0.060	71.000	0.000	NA		NA
5848584	5848585	CCNA_01338	CCNA_01339			TRUE	0.946	-3.000	0.217	NA		NA
5848585	5848586	CCNA_01339	CCNA_01340			FALSE	0.355	-22.000	0.000	1.000		NA
5848586	5848587	CCNA_01340	CCNA_01341			FALSE	0.345	93.000	0.037	1.000	N	NA
5848587	5848588	CCNA_01341	CCNA_01342			FALSE	0.419	119.000	0.051	1.000	N	NA
5848588	5848589	CCNA_01342	CCNA_01343			TRUE	0.742	-3.000	0.002	1.000	N	NA
5848589	5848590	CCNA_01343	CCNA_01344			TRUE	0.852	-13.000	0.148	NA		NA
5848590	5848591	CCNA_01344	CCNA_01345			FALSE	0.033	161.000	0.000	NA		NA
5848591	5848592	CCNA_01345	CCNA_01346			FALSE	0.037	187.000	0.000	1.000	N	NA
5848592	5848593	CCNA_01346	CCNA_01347			FALSE	0.209	-36.000	0.000	NA		NA
5848593	5848594	CCNA_01347	CCNA_01348			FALSE	0.006	229.000	0.000	NA		NA
5848594	5848595	CCNA_01348	CCNA_01349			FALSE	0.003	273.000	0.000	NA		NA
5848595	5848596	CCNA_01349	CCNA_01350			TRUE	0.878	15.000	0.000	NA	Y	NA
5848597	5848598	CCNA_01351	CCNA_01352			TRUE	0.992	1.000	0.464	1.000	Y	NA
5848598	5848599	CCNA_01352	CCNA_01353			FALSE	0.181	109.000	0.000	1.000	N	NA
5848599	5848600	CCNA_01353	CCNA_01354		idhA	FALSE	0.003	311.000	0.000	1.000		NA
5848601	5848602	CCNA_01355	CCNA_01356	iolR	iolC	FALSE	0.311	129.000	0.029	1.000	N	NA
5848602	5848603	CCNA_01356	CCNA_01357	iolC	iolD	TRUE	0.837	2.000	0.021	1.000	N	NA
5848603	5848604	CCNA_01357	CCNA_01358	iolD	iolE	TRUE	0.973	4.000	0.600	1.000	N	NA
5848604	5848605	CCNA_01358	CCNA_01359	iolE	iolB	TRUE	0.969	-3.000	0.019	1.000	Y	NA
5848605	5848606	CCNA_01359	CCNA_01360	iolB	iolA	FALSE	0.281	31.000	0.000	1.000	N	NA
5848606	5848607	CCNA_01360	CCNA_01361	iolA		FALSE	0.112	122.000	0.000	1.000		NA
5848607	5848608	CCNA_01361	CCNA_01362		phoP	TRUE	0.965	-3.000	0.344	1.000		NA
5848608	5848609	CCNA_01362	CCNA_01363	phoP	phoQ	TRUE	0.995	-3.000	0.963	1.000	Y	NA
5848609	5848610	CCNA_01363	CCNA_01364	phoQ		FALSE	0.015	231.000	0.000	1.000	N	NA
5848611	5848612	CCNA_01365	CCNA_01366	perP		FALSE	0.007	306.000	0.021	NA		NA
5848613	5848614	CCNA_01367	CCNA_01368			FALSE	0.203	152.000	0.024	1.000	N	NA
5848614	5848615	CCNA_01368	CCNA_01369			TRUE	0.908	61.000	0.323	0.007	Y	NA
5848615	5848616	CCNA_01369	CCNA_01370			FALSE	0.151	27.000	0.000	NA		NA
5848617	5848618	CCNA_01371	CCNA_01372			FALSE	0.279	102.000	0.035	NA		NA
5848619	5848620	CCNA_01373	CCNA_01374			TRUE	0.810	-72.000	0.250	NA		NA
5848620	5848621	CCNA_01374	CCNA_01375			TRUE	0.800	4.000	0.017	1.000	N	NA
5848621	5848622	CCNA_01375	CCNA_01376			FALSE	0.253	34.000	0.000	1.000	N	NA
5848622	5848623	CCNA_01376	CCNA_R0032			FALSE	0.065	89.000	0.000	NA		NA
5848623	5848624	CCNA_R0032	CCNA_R0033			FALSE	0.060	73.000	0.000	NA		NA
5848624	5848625	CCNA_R0033	CCNA_R0034			FALSE	0.058	136.000	0.000	NA		NA
5848627	5848628	CCNA_01378	CCNA_01379		rsaFb	FALSE	0.310	110.000	0.019	1.000	N	NA
5848628	5848629	CCNA_01379	CCNA_01380	rsaFb	popZ	FALSE	0.300	129.000	0.049	NA		NA
5848629	5848630	CCNA_01380	CCNA_01381	popZ		FALSE	0.250	127.000	0.033	NA		NA
5848630	5848631	CCNA_01381	CCNA_01382			FALSE	0.006	295.000	0.000	1.000	N	NA
5848631	5848632	CCNA_01382	CCNA_01383			FALSE	0.420	5.000	0.000	NA		NA
5848636	5848637	CCNA_01387	CCNA_01388			TRUE	0.655	7.000	0.007	NA	N	NA
5848637	5848638	CCNA_01388	CCNA_01389			FALSE	0.179	49.000	0.000	1.000	N	NA
5848638	5848639	CCNA_01389	CCNA_01390			FALSE	0.144	76.000	0.000	1.000	N	NA
5848639	5848640	CCNA_01390	CCNA_01391			FALSE	0.246	35.000	0.000	1.000	N	NA
5848640	5848641	CCNA_01391	CCNA_01392			FALSE	0.037	156.000	0.000	NA		NA
5848642	5848643	CCNA_01393	CCNA_01394			TRUE	0.518	37.000	0.051	1.000	N	NA
5848644	5848645	CCNA_01395	CCNA_01396			FALSE	0.421	75.000	0.091	1.000		NA
5848645	5848646	CCNA_01396	CCNA_01397			TRUE	0.575	42.000	0.107	1.000		NA
5848646	5848647	CCNA_01397	CCNA_01398			TRUE	0.653	8.000	0.003	1.000	N	NA
5848648	5848649	CCNA_01399	CCNA_01400			FALSE	0.496	27.000	0.020	1.000	N	NA
5848649	5848650	CCNA_01400	CCNA_01401			FALSE	0.064	130.000	0.000	NA		NA
5848650	5848651	CCNA_01401	CCNA_01402			FALSE	0.177	-72.000	0.000	NA		NA
5848652	5848653	CCNA_01403	CCNA_01404	glyQ	glyS	TRUE	0.994	7.000	0.651	0.001	Y	NA
5848654	5848655	CCNA_01405	CCNA_01406			FALSE	0.008	218.000	0.000	NA		NA
5848657	5848658	CCNA_01408	CCNA_01409			TRUE	0.784	-3.000	0.007	1.000	N	NA
5848658	5848659	CCNA_01409	CCNA_01410			FALSE	0.188	59.000	0.005	1.000	N	NA
5848661	5848662	CCNA_01412	CCNA_01413			TRUE	0.741	8.000	0.013	1.000	N	NA
5848662	5848663	CCNA_01413	CCNA_01414			TRUE	0.877	9.000	0.041	0.073	N	NA
5848663	5848664	CCNA_01414	CCNA_01415			FALSE	0.337	59.000	0.061	NA		NA
5848664	5848665	CCNA_01415	CCNA_01416			FALSE	0.466	72.000	0.143	NA		NA
5848665	5848666	CCNA_01416	CCNA_01417			FALSE	0.208	176.000	0.096	1.000	N	NA
5848668	5848669	CCNA_01419	CCNA_01420			TRUE	0.521	33.000	0.052	NA	N	NA
5848669	5848670	CCNA_01420	CCNA_01421			FALSE	0.129	66.000	0.003	NA	N	NA
5848670	5848671	CCNA_01421	CCNA_01422		nusB	TRUE	0.969	-3.000	0.347	1.000	N	NA
5848671	5848672	CCNA_01422	CCNA_01423	nusB		TRUE	0.859	-40.000	0.225	1.000	N	NA
5848672	5848673	CCNA_01423	CCNA_01424			FALSE	0.086	142.000	0.006	NA		NA
5848673	5848674	CCNA_01424	CCNA_01425			FALSE	0.005	243.000	0.000	NA		NA
5848675	5848676	CCNA_01426	CCNA_01427			FALSE	0.009	266.000	0.000	1.000	N	NA
5848677	5848678	CCNA_01428	CCNA_01429			FALSE	0.061	67.000	0.000	NA		NA
5848678	5848679	CCNA_01429	CCNA_01430			TRUE	0.765	-15.000	0.071	NA		NA
5848679	5848680	CCNA_01430	CCNA_01431			FALSE	0.097	176.000	0.044	NA		NA
5848680	5848681	CCNA_01431	CCNA_01432			TRUE	0.994	-3.000	0.380	0.004	Y	NA
5848681	5848682	CCNA_01432	CCNA_01433			FALSE	0.155	215.000	0.207	1.000	N	NA
5848682	5848683	CCNA_01433	CCNA_01434			TRUE	0.950	13.000	0.535	1.000	N	NA
5848683	5848684	CCNA_01434	CCNA_R0035			FALSE	0.062	64.000	0.000	NA		NA
5848690	5848691	CCNA_01440	CCNA_01441			TRUE	0.990	4.000	0.231	0.013	Y	NA
5848691	5848692	CCNA_01441	CCNA_01442			FALSE	0.383	92.000	0.049	1.000	N	NA
5848693	5848694	CCNA_01443	CCNA_01444			FALSE	0.065	88.000	0.000	NA		NA
5848695	5848696	CCNA_01445	CCNA_01446			FALSE	0.210	109.000	0.018	NA		NA
5848696	5848697	CCNA_01446	CCNA_01447			TRUE	0.908	37.000	0.202	1.000	Y	NA
5848697	5848698	CCNA_01447	CCNA_01448		glpX	FALSE	0.502	75.000	0.112	1.000	N	NA
5848698	5848699	CCNA_01448	CCNA_01449	glpX		TRUE	0.882	28.000	0.013	0.001	Y	NA
5848699	5848700	CCNA_01449	CCNA_01450		recJ	FALSE	0.161	68.000	0.002	1.000	N	NA
5848700	5848701	CCNA_01450	CCNA_R0036	recJ		FALSE	0.064	130.000	0.000	NA		NA
5848701	5848702	CCNA_R0036	CCNA_R0037			FALSE	0.082	46.000	0.000	NA		NA
5848702	5848703	CCNA_R0037	CCNA_01451		cspD	FALSE	0.021	173.000	0.000	NA		NA
5848703	5848704	CCNA_01451	CCNA_01452	cspD		TRUE	0.845	-31.000	0.226	NA		NA
5848704	5848705	CCNA_01452	CCNA_R0038			FALSE	0.061	65.000	0.000	NA		NA
5848705	5848706	CCNA_R0038	CCNA_01453			FALSE	0.151	27.000	0.000	NA		NA
5848706	5848707	CCNA_01453	CCNA_R0039			FALSE	0.137	29.000	0.000	NA		NA
5848708	5848709	CCNA_01454	CCNA_01455			FALSE	0.209	-36.000	0.000	NA		NA
5848709	5848710	CCNA_01455	CCNA_01456			FALSE	0.011	200.000	0.000	NA		NA
5848711	5848712	CCNA_01457	CCNA_01458			TRUE	0.978	3.000	1.000	NA		NA
5848712	5848713	CCNA_01458	CCNA_01459			FALSE	0.483	1.000	0.000	NA		NA
5848713	5848714	CCNA_01459	CCNA_01460			FALSE	0.060	73.000	0.000	NA		NA
5848714	5848715	CCNA_01460	CCNA_01461			FALSE	0.074	118.000	0.000	NA		NA
5848716	5848717	CCNA_01462	CCNA_01463			FALSE	0.030	198.000	0.000	1.000	N	NA
5848717	5848718	CCNA_01463	CCNA_01464			FALSE	0.002	290.000	0.000	NA		NA
5848721	5848722	CCNA_01467	CCNA_01468	ccoN	ccoO	TRUE	0.941	9.000	0.135	0.004	N	NA
5848722	5848723	CCNA_01468	CCNA_01469	ccoO	ccoQ	TRUE	0.964	-3.000	0.143	0.004	N	NA
5848723	5848724	CCNA_01469	CCNA_01470	ccoQ	ccoP	TRUE	0.972	0.000	0.217	0.004	N	NA
5848724	5848725	CCNA_01470	CCNA_01471	ccoP	fixG	TRUE	0.978	6.000	0.116	1.000	Y	NA
5848725	5848726	CCNA_01471	CCNA_01472	fixG	fixH	TRUE	0.922	-3.000	0.092	NA	N	NA
5848726	5848727	CCNA_01472	CCNA_01473	fixH	fixI	TRUE	0.987	-3.000	0.206	NA	Y	NA
5848727	5848728	CCNA_01473	CCNA_01474	fixI	ccoS	TRUE	0.994	-3.000	0.713	NA	Y	NA
5848728	5848729	CCNA_01474	CCNA_01475	ccoS	ompW	FALSE	0.159	131.000	0.007	NA	N	NA
5848729	5848730	CCNA_01475	CCNA_01476	ompW	ftrB	FALSE	0.039	182.000	0.000	1.000	N	NA
5848730	5848731	CCNA_01476	CCNA_01477	ftrB	hemN	FALSE	0.195	45.000	0.000	1.000	N	NA
5848733	5848734	CCNA_01479	CCNA_01480			TRUE	0.981	-3.000	1.000	NA		NA
5848734	5848735	CCNA_01480	CCNA_01481			TRUE	0.967	10.000	1.000	NA		NA
5848737	5848738	CCNA_01483	CCNA_01484			FALSE	0.170	24.000	0.000	NA		NA
5848739	5848740	CCNA_01485	CCNA_01486			FALSE	0.149	41.000	0.000	1.000		NA
5848741	5848742	CCNA_01487	CCNA_01488			FALSE	0.062	170.000	0.000	1.000	N	NA
5848742	5848743	CCNA_01488	CCNA_01489			TRUE	0.731	95.000	0.035	1.000	Y	NA
5848743	5848744	CCNA_01489	CCNA_01490			FALSE	0.060	71.000	0.000	NA		NA
5848745	5848746	CCNA_01491	CCNA_01492			TRUE	0.666	25.000	0.060	1.000	N	NA
5848746	5848747	CCNA_01492	CCNA_01493			FALSE	0.285	74.000	0.027	1.000	N	NA
5848747	5848748	CCNA_01493	CCNA_01494			FALSE	0.125	177.000	0.041	1.000	N	NA
5848748	5848749	CCNA_01494	CCNA_01495			FALSE	0.430	44.000	0.041	1.000	N	NA
5848750	5848751	CCNA_01496	CCNA_01497			TRUE	0.955	3.000	0.004	1.000	Y	NA
5848751	5848752	CCNA_01497	CCNA_01498			FALSE	0.184	102.000	0.006	NA	N	NA
5848752	5848753	CCNA_01498	CCNA_01499			TRUE	0.958	11.000	0.065	NA	Y	NA
5848753	5848754	CCNA_01499	CCNA_01500			TRUE	0.704	32.000	0.200	NA		NA
5848755	5848756	CCNA_01501	CCNA_01503			TRUE	0.962	-3.000	0.367	NA		NA
5848758	5848759	CCNA_01504	CCNA_01505	recG		FALSE	0.156	43.000	0.007	NA		NA
5848759	5848760	CCNA_01505	CCNA_01506			FALSE	0.431	66.000	0.107	NA		NA
5848760	5848761	CCNA_01506	CCNA_01507			TRUE	0.986	-3.000	0.150	1.000	Y	NA
5848761	5848762	CCNA_01507	CCNA_01508			TRUE	0.983	5.000	0.100	0.041	Y	NA
5848762	5848763	CCNA_01508	CCNA_01509			FALSE	0.248	84.000	0.015	1.000	N	NA
5848764	5848765	CCNA_01510	CCNA_01511			TRUE	0.880	0.000	0.060	NA		NA
5848765	5848766	CCNA_01511	CCNA_01512			FALSE	0.113	131.000	0.000	NA	N	NA
5848766	5848767	CCNA_01512	CCNA_01513			FALSE	0.007	279.000	0.000	1.000	N	NA
5848767	5848768	CCNA_01513	CCNA_01514			TRUE	0.994	-3.000	0.756	NA	Y	NA
5848768	5848769	CCNA_01514	CCNA_01515			TRUE	0.905	-9.000	0.000	NA	Y	NA
5848770	5848771	CCNA_01516	CCNA_01517			FALSE	0.092	136.000	0.000	1.000		NA
5848771	10784564	CCNA_01517	CCNA_04008			TRUE	0.713	-37.000	0.070	1.000		NA
10784564	5848772	CCNA_04008	CCNA_01518			FALSE	0.146	-505.000	0.000	NA		NA
5848773	5848774	CCNA_01519	CCNA_01520			TRUE	0.674	32.000	0.154	NA		NA
5848775	5848776	CCNA_01521	CCNA_01522			FALSE	0.211	99.000	0.020	NA		NA
5848776	5848777	CCNA_01522	CCNA_01523		flmH	FALSE	0.203	109.000	0.010	1.000		NA
5848777	5848778	CCNA_01523	CCNA_01524	flmH	flbA	FALSE	0.306	152.000	0.061	1.000	N	NA
5848779	5848780	CCNA_01525	CCNA_01526	flbT	flaF	TRUE	0.971	-40.000	0.500	NA	Y	NA
5848780	5848781	CCNA_01526	CCNA_01527	flaF	fljL	FALSE	0.086	248.000	0.000	NA	Y	NA
5848781	5848782	CCNA_01527	CCNA_01528	fljL	fljK	FALSE	0.095	277.000	0.000	0.003	Y	NA
5848782	5848783	CCNA_01528	CCNA_01529	fljK		FALSE	0.076	113.000	0.000	NA		NA
5848783	5848784	CCNA_01529	CCNA_01530			FALSE	0.042	180.000	0.014	NA		NA
5848784	5848785	CCNA_01530	CCNA_01531			TRUE	0.657	66.000	0.375	1.000		NA
5848785	5848786	CCNA_01531	CCNA_01532		flaY	TRUE	0.639	80.000	0.375	NA		NA
5848786	5848787	CCNA_01532	CCNA_01533	flaY		TRUE	0.718	62.000	0.625	NA		NA
5848787	5848788	CCNA_01533	CCNA_01534			TRUE	0.932	18.000	0.833	NA		NA
5848788	5848789	CCNA_01534	CCNA_01535			FALSE	0.105	257.000	0.429	NA		NA
5848789	5848790	CCNA_01535	CCNA_01536			TRUE	0.630	51.000	0.286	NA		NA
5848790	5848791	CCNA_01536	CCNA_R0040			FALSE	0.065	129.000	0.000	NA		NA
5848795	5848796	CCNA_01540	CCNA_01541			FALSE	0.061	66.000	0.000	NA		NA
5848797	5848798	CCNA_01542	CCNA_01543			FALSE	0.066	90.000	0.000	NA		NA
5848799	5848800	CCNA_01544	CCNA_01545			FALSE	0.244	-24.000	0.000	NA		NA
5848802	5848803	CCNA_01547	CCNA_01548			TRUE	0.710	2.000	0.008	1.000		NA
5848804	5848805	CCNA_01549	CCNA_01550			TRUE	0.981	0.000	0.390	0.001	N	NA
5848806	5848807	CCNA_01551	CCNA_01552		tipN	FALSE	0.302	173.000	0.250	NA		NA
5848807	5848808	CCNA_01552	CCNA_01553	tipN		FALSE	0.499	15.000	0.015	NA		NA
5848809	5848810	CCNA_01554	CCNA_01555			TRUE	0.759	87.000	0.057	1.000	Y	NA
5848811	5848812	CCNA_01556	CCNA_01557			FALSE	0.478	108.000	0.066	1.000	N	NA
5848812	5848813	CCNA_01557	CCNA_01558			TRUE	0.892	25.000	0.049	1.000	Y	NA
5848813	5848814	CCNA_01558	CCNA_01559			TRUE	0.655	157.000	0.667	1.000	N	NA
5848814	5848815	CCNA_01559	CCNA_01560			FALSE	0.037	187.000	0.000	1.000	N	NA
5848815	5848816	CCNA_01560	CCNA_01561			FALSE	0.038	155.000	0.000	NA		NA
5848816	5848817	CCNA_01561	CCNA_01562			FALSE	0.344	-6.000	0.000	NA		NA
5848817	5848818	CCNA_01562	CCNA_01563			TRUE	0.965	7.000	0.051	1.000	Y	NA
5848819	5848820	CCNA_01564	CCNA_01565			FALSE	0.174	-78.000	0.000	NA		NA
5848820	5848821	CCNA_01565	CCNA_01566			FALSE	0.002	319.000	0.000	NA		NA
5848822	5848823	CCNA_01567	CCNA_01568			FALSE	0.095	74.000	0.000	1.000		NA
5848823	5848824	CCNA_01568	CCNA_01569			FALSE	0.179	112.000	0.000	1.000	N	NA
5848824	5848825	CCNA_01569	CCNA_01570			FALSE	0.145	77.000	0.000	1.000	N	NA
5848826	5848827	CCNA_01571	CCNA_01572			TRUE	0.903	-3.000	0.055	1.000	N	NA
5848827	5848828	CCNA_01572	CCNA_01573			TRUE	0.720	-3.000	0.000	1.000	N	NA
5848830	5848831	CCNA_01575	CCNA_01576			TRUE	0.628	115.000	0.000	NA	Y	NA
5848831	5848832	CCNA_01576	CCNA_01577			TRUE	0.792	28.000	0.250	NA	N	NA
5848833	5848834	CCNA_01578	CCNA_01579			FALSE	0.006	262.000	0.000	1.000		NA
5848834	5848835	CCNA_01579	CCNA_01580			FALSE	0.012	267.000	0.022	NA		NA
5848835	5848836	CCNA_01580	CCNA_01581			FALSE	0.189	109.000	0.015	NA		NA
5848836	5848837	CCNA_01581	CCNA_01582			FALSE	0.075	115.000	0.000	NA		NA
5848838	5848839	CCNA_01583	CCNA_01584			FALSE	0.124	125.000	0.000	NA	N	NA
5848839	5848840	CCNA_01584	CCNA_01585			FALSE	0.007	286.000	0.000	1.000	N	NA
5848841	5848842	CCNA_01586	CCNA_01587			TRUE	0.951	-3.000	0.250	NA		NA
5848842	5848843	CCNA_01587	CCNA_01588			TRUE	0.967	-3.000	0.444	NA		NA
5848845	5848846	CCNA_01590	CCNA_01591	ligA		TRUE	0.920	-24.000	0.006	0.040	Y	NA
5848846	5848847	CCNA_01591	CCNA_01592			FALSE	0.409	116.000	0.074	NA		NA
5848848	5848849	CCNA_01593	CCNA_01594			FALSE	0.058	204.000	0.027	1.000	N	NA
5848849	5848850	CCNA_01594	CCNA_01595			FALSE	0.125	40.000	0.003	NA		NA
5848850	5848851	CCNA_01595	CCNA_01596		uvrD	FALSE	0.091	43.000	0.000	NA		NA
5848851	5848852	CCNA_01596	CCNA_01597	uvrD		FALSE	0.061	70.000	0.000	NA		NA
5848854	5848855	CCNA_01599	CCNA_01600			FALSE	0.405	6.000	0.000	NA		NA
5848856	5848857	CCNA_01601	CCNA_01602			FALSE	0.390	127.000	0.077	NA		NA
5848860	5848861	CCNA_01605	CCNA_01606			TRUE	0.609	11.000	0.017	NA		NA
5848864	5848865	CCNA_01609	CCNA_01610			FALSE	0.013	242.000	0.000	1.000	N	NA
5848865	5848866	CCNA_01610	CCNA_01611			FALSE	0.129	127.000	0.003	1.000		NA
5848866	5848867	CCNA_01611	CCNA_01612		mreB	FALSE	0.002	354.000	0.000	1.000		NA
5848867	5848868	CCNA_01612	CCNA_01613	mreB	mreC	TRUE	0.808	50.000	0.689	1.000	N	NA
5848868	5848869	CCNA_01613	CCNA_01614	mreC		TRUE	0.737	-3.000	0.015	NA		NA
5848869	5848870	CCNA_01614	CCNA_01615			TRUE	0.915	5.000	0.156	NA		NA
5848870	5848871	CCNA_01615	CCNA_01616		rodA	TRUE	0.931	-3.000	0.094	1.000	N	NA
5848871	5848872	CCNA_01616	CCNA_01617	rodA		TRUE	0.728	0.000	0.000	1.000	N	NA
5848873	5848874	CCNA_01618	CCNA_01619			TRUE	0.936	3.000	0.204	NA		NA
5848875	5848876	CCNA_01620	CCNA_01621			FALSE	0.379	129.000	0.049	1.000	N	NA
5848876	5848877	CCNA_01621	CCNA_01622		spoT	TRUE	0.892	102.000	0.291	1.000	Y	NA
5848881	5848882	CCNA_01626	CCNA_01627		acpS	TRUE	0.967	-3.000	0.326	1.000	N	NA
5848882	5848883	CCNA_01627	CCNA_01628	acpS		FALSE	0.325	12.000	0.000	NA		NA
5848883	5848884	CCNA_01628	CCNA_01629			FALSE	0.070	124.000	0.000	NA		NA
5848884	5848885	CCNA_01629	CCNA_01630			FALSE	0.433	22.000	0.005	1.000	N	NA
5848886	5848887	CCNA_01631	CCNA_01632			FALSE	0.081	47.000	0.000	NA		NA
5848888	5848889	CCNA_01633	CCNA_01634	era		TRUE	0.631	-7.000	0.014	1.000		NA
5848889	5848890	CCNA_01634	CCNA_01635			TRUE	0.725	3.000	0.003	1.000	N	NA
5848890	5848891	CCNA_01635	CCNA_01636			FALSE	0.177	54.000	0.002	1.000	N	NA
5848891	5848892	CCNA_01636	CCNA_01637			FALSE	0.149	62.000	0.000	1.000	N	NA
5848892	5848893	CCNA_01637	CCNA_01638			TRUE	0.754	-3.000	0.003	1.000	N	NA
5848893	5848894	CCNA_01638	CCNA_01639			TRUE	0.740	112.000	0.000	0.004	Y	NA
5848894	5848895	CCNA_01639	CCNA_01640			TRUE	0.736	38.000	0.231	1.000	N	NA
5848895	5848896	CCNA_01640	CCNA_01641			TRUE	0.861	9.000	0.039	0.034		NA
5848896	5848897	CCNA_01641	CCNA_01642			TRUE	0.818	13.000	0.039	0.034		NA
5848898	5848899	CCNA_01643	CCNA_01644			FALSE	0.270	101.000	0.014	1.000	N	NA
5848901	5848902	CCNA_01646	CCNA_01647			TRUE	0.981	-3.000	0.029	0.001	Y	NA
5848903	5848904	CCNA_01648	CCNA_01649			TRUE	0.692	-3.000	0.005	1.000		NA
5848906	5848907	CCNA_01651	CCNA_01652			FALSE	0.437	27.000	0.012	1.000	N	NA
5848907	5848908	CCNA_01652	CCNA_01653			FALSE	0.150	158.000	0.015	1.000	N	NA
5848908	5848909	CCNA_01653	CCNA_01654			TRUE	0.996	-3.000	0.750	0.004	Y	NA
5848909	5848910	CCNA_01654	CCNA_01655			TRUE	0.878	92.000	0.150	0.004	Y	NA
5848911	5848912	CCNA_01656	CCNA_01657			FALSE	0.094	42.000	0.000	NA		NA
5848913	5848914	CCNA_01658	CCNA_01659			TRUE	0.994	0.000	0.360	0.001	Y	NA
5848918	5848919	CCNA_01662	CCNA_01663			FALSE	0.227	102.000	0.022	NA		NA
5848919	5848920	CCNA_01663	CCNA_01664			TRUE	0.983	12.000	0.201	0.001	Y	NA
5848920	5848921	CCNA_01664	CCNA_01665			TRUE	0.980	28.000	0.877	0.001	Y	NA
5848921	5848922	CCNA_01665	CCNA_01666			TRUE	0.955	0.000	0.106	0.091	N	NA
5848922	5848923	CCNA_01666	CCNA_01667			TRUE	0.991	8.000	0.695	1.000	Y	NA
5848923	5848924	CCNA_01667	CCNA_01668			FALSE	0.009	264.000	0.000	1.000	N	NA
5848924	5848925	CCNA_01668	CCNA_01669			TRUE	0.989	0.000	0.935	0.001	N	NA
5848925	5848926	CCNA_01669	CCNA_01670			TRUE	0.928	17.000	0.050	1.000	Y	NA
5848926	5848927	CCNA_01670	CCNA_01671			TRUE	0.583	105.000	0.200	NA		NA
5848928	5848929	CCNA_01672	CCNA_01673			TRUE	0.823	12.000	0.085	NA		NA
5848929	5848930	CCNA_01673	CCNA_01674			TRUE	0.979	-3.000	0.805	NA		NA
5848931	5848932	CCNA_01675	CCNA_01676			TRUE	0.781	-3.000	0.023	NA		NA
5848932	5848933	CCNA_01676	CCNA_01677			FALSE	0.075	102.000	0.000	NA		NA
5848933	5848934	CCNA_01677	CCNA_01678			TRUE	0.982	1.000	0.097	1.000	Y	NA
5848934	5848935	CCNA_01678	CCNA_01679			TRUE	0.981	-3.000	0.727	1.000	N	NA
5848935	5848936	CCNA_01679	CCNA_01680			TRUE	0.891	-3.000	0.045	1.000	N	NA
5848936	5848937	CCNA_01680	CCNA_01681			TRUE	0.859	-3.000	0.027	1.000	N	NA
5848940	5848941	CCNA_01684	CCNA_01685			FALSE	0.090	165.000	0.020	NA		NA
5848942	5848943	CCNA_01686	CCNA_01687			TRUE	0.963	-3.000	0.316	NA	N	NA
5848943	5848944	CCNA_01687	CCNA_01688			TRUE	0.651	-3.000	0.000	NA	N	NA
5848944	5848945	CCNA_01688	CCNA_01689			FALSE	0.158	93.000	0.000	1.000	N	NA
5848945	5848946	CCNA_01689	CCNA_01690			TRUE	0.551	4.000	0.004	NA		NA
5848946	5848947	CCNA_01690	CCNA_01691			TRUE	0.752	0.000	0.016	NA		NA
5848947	5848948	CCNA_01691	CCNA_01692			FALSE	0.330	33.000	0.013	NA	N	NA
5848949	5848950	CCNA_01693	CCNA_01694			TRUE	0.863	14.000	0.154	1.000		NA
5848950	5848951	CCNA_01694	CCNA_01695			TRUE	0.809	19.000	0.154	1.000		NA
5848951	5848952	CCNA_01695	CCNA_01696			FALSE	0.010	205.000	0.000	NA		NA
5848953	5848954	CCNA_01697	CCNA_01698			FALSE	0.495	-3.000	0.000	NA		NA
5848956	5848957	CCNA_01700	CCNA_01701			TRUE	0.969	1.000	0.500	NA		NA
5848957	5848958	CCNA_01701	CCNA_01702			TRUE	0.891	0.000	0.068	NA		NA
5848958	5848959	CCNA_01702	CCNA_01703			TRUE	0.963	0.000	0.347	NA		NA
5848959	5848960	CCNA_01703	CCNA_01704			TRUE	0.526	28.000	0.040	NA	N	NA
